Filename,Text,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,embedding
ChinaTaiwanUpdate051724.txt,"major cultural attractions, housing benefits, and dedicated hotline consultation for children's education, employment, and entrepreneurship.[2] The Fujian government also announced that it will promote the construction of transportation and industrial infrastructure, such as airports, high-speed rails, highways, and ports, to increase connectivity between Fuzhou and Matsu.",,,,,"[ 0.01936682 -0.00135929 -0.01807196 ...  0.0057435   0.00330059
 -0.00557132]"
ChinaTaiwanUpdate051724.txt,The Fujian government announced the new programs on the same day that Kuomintang (KMT) Caucus Whip Fu Kun-chi met with Taiwan Affairs Office (TAO) Director Song Tao. The PRC’s announcement during Fu’s visit follows a pattern of showcasing cooperative policies to portray the KMT as a good faith partner that produces favorable outcomes for cross-strait relations.,,,,,"[ 0.03234534 -0.01239715 -0.04316131 ... -0.02612019 -0.00361863
  0.01276596]"
ChinaTaiwanUpdate051724.txt,Municipal offices in the Matsu Islands facilitated residents’ participation in the PRC initiatives. Municipal offices in Matsu (officially Lienchiang County) began assisting in the collection of the card applicants’ information in March after county Magistrate Wang Chung-ming met with Fuzhou Municipal Party Committee Secretary Lin Baojin.[3] The county Transportation and Tourism Bureau processed the information and forwarded it to the PRC for card printing.[4] Deputy Chairman of the Mainland,,,,,"[ 0.03256122 -0.00492822 -0.03818285 ... -0.003246   -0.02187137
  0.00141374]"
ChinaTaiwanUpdate051724.txt,of the Mainland Affairs Council (MAC) Chan Chih-hung stated at a press conference on May 9 that the MAC initially warned the Lienchiang County government about the possible illegality of cooperating with the PRC in processing applications and highlighted the danger of transferring citizens’ personal information.[5],,,,,"[ 0.04116107  0.0034897  -0.05392742 ...  0.03045605  0.00239161
 -0.00429296]"
ChinaTaiwanUpdate051724.txt,Promoting economic ties between Fujian and Taiwan’s outer islands furthers the PRC’s efforts to establish greater political influence over ROC municipalities. The purpose of intertwining the local economies and increased cross-strait interaction is to positively affect the livelihoods of residents in Taiwan’s outer islands and make decoupling a politically unpopular policy. Targeting Taiwan’s economically vulnerable and isolated outer islands enables the PRC to establish its influence at a,,,,,"[ 0.03168485 -0.02358432 -0.05611935 ... -0.02308198 -0.02327631
  0.00415217]"
ChinaTaiwanUpdate051724.txt,"its influence at a local level without having to engage with the Democratic Progressive Party (DPP) central government, with which the PRC severed official communication in 2016.",,,,,"[-0.00375517 -0.03195435 -0.04831251 ... -0.0045117  -0.03388933
 -0.02828988]"
ChinaTaiwanUpdate051724.txt,"The PRC has already made political inroads by promoting cross-strait travel links. The PRC and ROC islands of Kinmen and Matsu expanded links in transportation, trade, and postal services in 2008 after decades of lobbying by the PRC. The PRC refers to these services between the PRC and Taiwan's outer islands as the ""Three Little Links.""[6] The PRC’s promotion of cross-strait travel has resonated with Kinmen residents, especially with whom political support for a bridge to connect the island to",,,,,"[ 0.01718308 -0.00163957 -0.05871189 ... -0.00275666 -0.0084779
 -0.02392698]"
ChinaTaiwanUpdate051724.txt,the island to the mainland is strong.[7] The PRC has capitalized on that political support to promote the development of the Fujian “demonstration zone for integrated cross-strait development.”[8],,,,,"[ 0.01643132 -0.01122234 -0.05166509 ... -0.01487061 -0.02232973
  0.01096592]"
ChinaTaiwanUpdate051724.txt,"The measures are part of a broader PRC program unveiled in September 2023 that seeks to cultivate Fujian province as a “demonstration zone” for cross-strait integration by promoting infrastructure linkages and economic incentives with Taiwan.[9] The sweeping initiative aims to make Fujian, a region that shares a cultural and linguistic heritage with Taiwan, into a hub for “merged development” by attracting Taiwanese people and businesses.[10] Other measures include establishing a service center",,,,,"[ 0.02460775 -0.01030415 -0.04339668 ... -0.01839909 -0.01989735
  0.01042472]"
ChinaTaiwanUpdate051724.txt,"a service center to accommodate Taiwanese firms transitioning to Fujian, offering preferential loans to Taiwanese businesses, and providing professional training programs to increase employment and entrepreneurship opportunities for Taiwanese people in Fujian.[11] The initiative entails creating a “joint living circle” between Fuzhou and Matsu, which the PRC is promoting by popularizing programs such as the Fuzhou-Matsu City Pass. The Fuzhou city government announced an additional ten policies",,,,,"[ 0.01002313 -0.00310693 -0.03170953 ... -0.02776876 -0.00801021
  0.00982638]"
ChinaTaiwanUpdate051724.txt,ten policies on May 16 at the Cross-Strait Economic and Trade Fair that aim to draw in Matsu residents and enterprises.[12],,,,,"[ 0.04538896 -0.00284153 -0.0374762  ...  0.00040241 -0.00178852
  0.00096411]"
ChinaTaiwanUpdate051724.txt,The dominant parties in Taiwan—the Democratic Progressive Party (DPP) and Kuomintang (KMT)—voiced opposing stances on the PRC initiatives. Democratic Progressive Party Secretary-General Rosalia Wu labeled the program a tool of the PRC’s United Front political strategy to assimilate Taiwan and called on the Lienchiang County government to stop acting as an agent of the PRC’s political influence.[13] DPP legislator Lin Chu-yin questioned National Security Bureau (NSB) Deputy Director Hsu,,,,,"[ 0.03150519 -0.010334   -0.04043816 ... -0.03034248 -0.04149061
 -0.00241037]"
ChinaTaiwanUpdate051724.txt,"Deputy Director Hsu Hsi-hsiang on May 13 whether the Matsu government’s cooperation in submitting the applications constituted a violation of the Cross-Strait Act and enabled the PRC to spread its influence.[14] Hsu replied that the NSB would work with the MAC to determine whether the Matsu government’s cooperation with the program broke the law. Hsu mentioned that the program received approximately 3,000 applicants, almost a quarter of Lienchiang County’s population of 13,000. The Lienchiang",,,,,"[ 0.00265391 -0.01309007 -0.02208868 ...  0.00321763  0.01337511
  0.03400755]"
ChinaTaiwanUpdate051724.txt,The Lienchiang County government suspended assistance in applying for the card in April.,,,,,"[ 0.0074725   0.0160888  -0.01100496 ... -0.01459328 -0.01010779
  0.01247732]"
ChinaTaiwanUpdate051724.txt,Kuomintang (KMT) Secretary-General Hung Mong-kai stated at the same press conference that cross-strait tourism was an “olive branch” that could bring the two sides of the strait closer together. Fu announced that the KMT will propose a resolution in the Legislative Yuan to lift restrictions on cross-strait tourism and prioritize facilitating mainland tourists’ travel to Taiwan’s outer islands.[15],,,,,"[ 0.02153327  0.00647857 -0.05617024 ... -0.00800135 -0.01649538
  0.01086353]"
ChinaTaiwanUpdate051724.txt,"The PRC Ministry of Foreign Affairs (MFA) condemned the United States for participating in joint naval exercises with Taiwan in the Pacific in April. Reuters reported on May 14 that Taiwan and the United States conducted unpublicized drills in the Western Pacific, according to unnamed sources. ROC Ministry of National Defense spokesperson Sun Li-fang responded to the claim on May 14, stating that the Taiwanese navy carried out routine exercises with the Code for Unplanned Encounters at Sea,",,,,,"[ 0.02616121  0.00926089 -0.04475959 ... -0.01641371 -0.04785701
  0.01393535]"
ChinaTaiwanUpdate051724.txt,"Encounters at Sea, referring to a non-binding code that aims to prevent confrontations between different navies at sea.[16] The United States is a signatory to the agreement. Taiwan abides by the code even though it is not a signatory. MFA spokesperson Wang Wenbin criticized the United States in a press conference the same day, urging the US to “earnestly abide by the one-China principle and the provisions of the three Sino-U.S. joint communiqués, and stop the erroneous act of military",,,,,"[ 0.02323348  0.01061951 -0.0486173  ... -0.00785218 -0.04362475
  0.00229522]"
ChinaTaiwanUpdate051724.txt,act of military collusion.”[17],,,,,"[ 0.00972334 -0.00103666 -0.01432554 ... -0.02668475 -0.03948636
  0.00022922]"
ChinaTaiwanUpdate051724.txt,China,,,,,"[ 0.02375416  0.01451133 -0.02677143 ...  0.0046682  -0.01707642
 -0.00291484]"
ChinaTaiwanUpdate051724.txt,"The United States and PRC held their first bilateral government negotiations on artificial intelligence (AI) risks and governance in Geneva, Switzerland on May 14. The meeting was the first under an intragovernmental dialogue on AI that US President Joe Biden and CCP General Secretary Xi Jinping agreed to launch during their meeting in San Francisco in November 2023.[18] The US delegation included officials from the White House, the State Department, and the Department of Commerce. The PRC",,,,,"[ 0.03182984 -0.00983376 -0.03494732 ... -0.00942662 -0.02543582
  0.01206431]"
ChinaTaiwanUpdate051724.txt,"Commerce. The PRC delegation included officials from the MFA, the Ministry of Science and Technology, the National Development and Reform Commission, the Cyberspace Administration of China, the Ministry of Industry and Information Technology, and the CCP Office of the Central Foreign Affairs Commission. An unnamed US official told the South China Morning Post that the first round of talks was not intended to focus on deliverables but instead was an initial exchange of views about the technical",,,,,"[ 0.04044094 -0.00904632 -0.04330005 ... -0.00494471 -0.03099908
  0.0097132 ]"
ChinaTaiwanUpdate051724.txt,about the technical risks of AI.[19],,,,,"[ 0.01057062  0.01349996 -0.01645777 ...  0.00368392 -0.02672055
  0.00835654]"
ChinaTaiwanUpdate051724.txt,"A US readout said that the two sides “exchanged perspectives on their respective approaches to AI safety and risk management” in a “candid and constructive” discussion. The United States also raised concerns over the misuse of AI, including by the PRC.[20] The United States has made a declaration that only humans, and never AI, would make decisions about deploying nuclear weapons. It has urged the PRC to make a similar commitment.[21] The PRC has not responded to this US demand, however, and",,,,,"[ 0.02937162  0.0015694  -0.02256664 ...  0.00527722 -0.0132748
  0.00958795]"
ChinaTaiwanUpdate051724.txt,"however, and readouts from both sides of the May 14 talks did not mention military applications of AI.",,,,,"[ 0.0397691   0.01674481 -0.02848496 ...  0.00636749 -0.02375866
  0.00944675]"
ChinaTaiwanUpdate051724.txt,"A PRC readout said that the PRC supports strengthening the global governance of artificial intelligence with the United Nations as the main channel. It said it is willing to strengthen communication and coordination with the international community, including the United States, to form a global AI governance framework and standards with broad consensus. The PRC also expressed its “solemn stance” on the US restrictions and “suppression of China” in the field of AI.[22] An MFA spokesperson",,,,,"[ 0.02917111 -0.01342355 -0.01977095 ...  0.00045535 -0.02315599
  0.02718181]"
ChinaTaiwanUpdate051724.txt,"MFA spokesperson objected to a proposed US AI export control bill on May 10. He urged the United States not to “politicize” trade, science, and technology. He also called on the United States to stop protectionist practices, restrictions on PRC science and technology, and disruptions to the international economic order.[23]",,,,,"[ 0.04593151 -0.01618589 -0.02222439 ... -0.00284907 -0.03715681
  0.00532129]"
ChinaTaiwanUpdate051724.txt,"The PRC condemned the US imposition of new tariffs on PRC goods. The US government announced on May 14 that it would further increase tariffs on PRC goods including electric vehicles, batteries, solar cells, minerals, semiconductors, steel and aluminum, cranes, and medical equipment.[24] A PRC Ministry of Commerce spokesperson claimed the United States was abusing the Section 301 tariff review process out of “domestic political considerations.” It said the tariffs violate WTO rules and US",,,,,"[ 0.01430726 -0.01032565 -0.03139152 ... -0.0137826  -0.02633983
 -0.01315229]"
ChinaTaiwanUpdate051724.txt,WTO rules and US President Joe Biden’s commitment to not “seek to suppress and contain China’s development” and not to decouple from the PRC.[25] An MFA spokesperson said the United States was “compounding” its mistakes and that the tariffs would primarily hurt US consumers. Both spokespeople said the PRC would take unspecified measures to protect its interests.[26],,,,,"[ 0.03058548 -0.00079345 -0.04123782 ... -0.01506069 -0.03345684
  0.00673268]"
ChinaTaiwanUpdate051724.txt,"The PLA claimed it “expelled” the USS Halsey after the ship “illegally broke into” waters around the Paracel Islands. PLA Southern Theater Command spokesperson Colonel Tian Junli claimed PLA air and naval forces “monitored, warned, and expelled” the Halsey destroyer ship on May 10 after it “illegally” entered the “territorial waters” around the Paracel Islands without PRC permission. Tian claimed the US transit violated PRC sovereignty and security. He also claimed it was “ironclad evidence”",,,,,"[ 0.03155348  0.01118374 -0.02063383 ... -0.02486403 -0.03865239
  0.00540479]"
ChinaTaiwanUpdate051724.txt,"“ironclad evidence” that the United States is pursuing “navigational hegemony,” is militarizing the South China Sea, and is a “security risk creator.”[27] The US 7th Fleet said that the Halsey carried out a Freedom of Navigation Operation to challenge restrictions on innocent passage around the Paracel Islands by the PRC, Taiwan, and Vietnam, and to challenge the PRC’s claim to straight baselines around the islands. It did not mention any confrontation with PLA forces.[28] The PRC administers",,,,,"[ 0.03594928 -0.0073102  -0.03405657 ... -0.02087278 -0.00484431
  0.03524635]"
ChinaTaiwanUpdate051724.txt,PRC administers the Paracel Islands and calls them the “Xisha Islands.” Taiwan and Vietnam also claim the islands.,,,,,"[ 0.03279523  0.01565558 -0.03633105 ... -0.00951845 -0.01009158
  0.0124295 ]"
ChinaTaiwanUpdate051724.txt,"The PRC claims straight archipelagic baselines around the Paracel Islands, which means it considers all the water between the islands as its territorial waters. The PRC also requires foreign ships to get permission or provide advance notification when they sail through its territorial waters. The UN Convention on the Law of the Sea (UNCLOS) does not permit countries to restrict “innocent passage” through their territorial waters. “Innocent passage” is uninterrupted transit through the waters",,,,,"[ 0.01842066  0.00695919 -0.02377106 ... -0.01299766 -0.02108444
  0.00564018]"
ChinaTaiwanUpdate051724.txt,"through the waters without other activities such as fishing, research, intelligence collection, or military activities. UNCLOS also only permits designated archipelagic states to draw straight-baseline claims around their islands. Non-archipelagic states, such as the PRC, can only claim waters up to 12 nautical miles from their shores as their territorial sea.[29]",,,,,"[ 0.03236869  0.00410172 -0.02110197 ...  0.00012603 -0.01069282
 -0.00499468]"
ChinaTaiwanUpdate051724.txt,"The PRC framed US-UK-Australia nuclear submarine cooperation as a threat to the international nuclear non-proliferation regime at a seminar in Vienna. The PRC permanent mission in Vienna hosted a seminar on May 10 entitled “AUKUS: A Case Study about the Development of IAEA Comprehensive Safeguards.” An MFA spokesperson claimed over 100 attendees from the missions of nearly 50 countries, think tanks, and the International Atomic Energy Agency (IAEA) engaged in “heated discussions” about IAEA",,,,,"[ 0.03956125 -0.01140875 -0.04734163 ... -0.00698438 -0.02103393
  0.02651946]"
ChinaTaiwanUpdate051724.txt,"about IAEA supervision of AUKUS, the US-UK-Australia security partnership. The spokesperson claimed that the nuclear submarine cooperation within AUKUS undermines regional security, provokes arms races and “confrontation between camps,” and has triggered “widespread concerns” about nuclear proliferation. He further claimed the trilateral cooperation undermines the effectiveness of the IAEA and Non-Proliferation Treaty (NPT) because existing institutional safeguards and oversight mechanisms",,,,,"[ 0.02550307 -0.00060519 -0.05386787 ... -0.00069289 -0.02624171
  0.00565861]"
ChinaTaiwanUpdate051724.txt,"mechanisms cannot effectively supervise the transfer of nuclear reactors and large amounts of weapons-grade highly enriched uranium involved in the AUKUS submarine deal. He urged the United States, United Kingdom, and Australia to stop promoting nuclear submarine cooperation.[30]",,,,,"[ 0.01555961  0.00401363 -0.02975901 ... -0.00563308 -0.01956295
 -0.01059541]"
ChinaTaiwanUpdate051724.txt,"The PRC reference to “nuclear submarine cooperation” refers to the AUKUS plan to build a nuclear-powered submarine fleet for Australia, which includes at least three submarines from the United States and nuclear reactors constructed in the United Kingdom.[31] The NPT bans the transfer of nuclear weapons to non-nuclear weapons states, such as Australia, but permits the transfer of fissile material to non-nuclear states without IAEA inspection if the material is not for use in explosive",,,,,"[ 0.02309205  0.00733214 -0.05991431 ...  0.0035676  -0.01711933
  0.00423906]"
ChinaTaiwanUpdate051724.txt,"use in explosive devices.[32] The PRC has accused the United States and the United Kingdom of violating the “object and purpose” of the NPT by transferring fissile material to Australia, however.[33] The PRC seminar in Vienna came less than two weeks before an upcoming IAEA conference in Vienna from May 20-24.[34] The PRC may raise the issue of the AUKUS nuclear submarine deals at the conference or seek to include language about the issue in a joint ministerial declaration produced by ministers",,,,,"[ 0.04583092  0.0064354  -0.06735265 ... -0.00303803 -0.04476989
  0.00218255]"
ChinaTaiwanUpdate051724.txt,by ministers attending the conference.,,,,,"[-0.00221165 -0.00853058 -0.02123293 ... -0.00454723 -0.04892411
 -0.00251751]"
ChinaTaiwanUpdate051724.txt,"Northeast Asia
South Korea",,,,,"[ 0.01294055  0.00207111 -0.03500219 ...  0.01539613 -0.00981361
  0.00164563]"
ChinaTaiwanUpdate051724.txt,PRC Foreign Minister Wang Yi acknowledged “difficulties and challenges” in the PRC-ROK relationship during talks with South Korean Foreign Minister Cho Tae-yul. The talks in Beijing on May 13 were the first bilateral foreign minister talks between the two countries since 2022. The two countries’ relations have been strained over South Korea’s increasingly close security and economic relationship with the United States.[35] The PRC readout of the meeting said Wang acknowledged the PRC-ROK,,,,,"[ 0.0377762  -0.00867227 -0.03766541 ...  0.00335657 -0.0120321
  0.00532418]"
ChinaTaiwanUpdate051724.txt,the PRC-ROK relationship has faced “difficulties and challenges” lately but hoped the two countries could enhance mutual trust and deepen mutually beneficial cooperation on trade and development. Wang also urged South Korea to “abide by the one-China principle [and] properly and prudently handle Taiwan-related issues.”[36]  The readout did not elaborate on the “difficulties and challenges” Wang referred to. The ROK readout of the meeting said Cho also agreed the two countries should enhance,,,,,"[ 0.03586872  0.00322306 -0.03831619 ... -0.0026564   0.00072658
  0.00356533]"
ChinaTaiwanUpdate051724.txt,should enhance mutual trust and strengthen economic cooperation. Cho also raised concerns about North Korea’s recent “provocations” and illicit military cooperation with Russia. He called on the PRC to strengthen its constructive role for peace and stability on the Korean Peninsula and the denuclearization of North Korea and urged the PRC not to repatriate North Korean defectors against their will.[37] The PRC readout did not mention these issues.,,,,,"[ 0.03339015  0.00329361 -0.04782208 ...  0.00214873 -0.0169272
 -0.00648154]"
ChinaTaiwanUpdate051724.txt,"The PRC may condition the holding of a future PRC-ROK summit on whether South Korea sends a delegation to Taiwan President-elect Lai Ching-te’s inauguration on May 20. President of the Seoul-based Korea-China Global Association Woo Su-yuen, whom Korean media described as a “longtime adviser to Chinese policymakers,” said PRC Premier Li Qiang would attend a PRC-South Korea-Japan trilateral summit at the end of May. The three countries have not announced an exact date for the summit, but media",,,,,"[ 0.03393463 -0.00191285 -0.04877698 ... -0.01787785  0.00210936
  0.01697754]"
ChinaTaiwanUpdate051724.txt,"summit, but media reports say it will likely take place on May 26-27. Woo also claimed top PRC State Council and CCP officials privately said during his visit to the PRC in April that Beijing would only agree to a separate bilateral PRC-ROK summit if South Korea honors its commitment not to send a delegation to the presidential inauguration of Lai Ching-te in Taiwan on May 20.[38]",,,,,"[ 0.03568361 -0.00684144 -0.04775975 ...  0.00705186 -0.01281485
  0.01998162]"
ChinaTaiwanUpdate051724.txt,"Making bilateral talks contingent on South Korea's decision not to send a delegation to Lai’s inauguration is consistent with the PRC’s willingness to suspend dialogue to punish other countries for engaging with Taiwan. The PRC suspended military dialogue with the United States after then-US House Speaker Nancy Pelosi visited Taiwan in August 2022 and did not resume the dialogue until after the Biden-Xi meeting in November 2023.[39]
Southeast Asia
Philippines",,,,,"[ 0.0355805  -0.00715762 -0.0312512  ... -0.00188129 -0.01887853
  0.00154139]"
ChinaTaiwanUpdate051724.txt,"The PRC is increasingly asserting its claims over disputed maritime features in three areas of the South China Sea to signal its resolve amid heightened tensions with the Philippines. The PRC is deploying research vessels and divers to the Sabina Shoal, potentially as part of a campaign to prevent the Philippines from defending its claim to the Second Thomas Shoal. This is a change from last month when the PRC deployed the Chinese Coast Guard to block Philippine ships from reaching Second",,,,,"[ 0.02992111  0.00598622 -0.07011025 ... -0.01450276 -0.00139808
  0.00322825]"
ChinaTaiwanUpdate051724.txt,"reaching Second Thomas Shoal and did not conduct efforts to reclaim Sabina Shoal. The PRC also conducted its largest-ever blockade at Scarborough in an attempt to block a fleet of Philippine civilian ships from resupplying fishermen near Scarborough Shoal. The PRC asserts that the United States and the Philippines are driving tensions in the region, however, through joint exercises and by forming a coalition against the PRC.",,,,,"[ 0.04807889 -0.00303794 -0.0545541  ... -0.00124894 -0.00380804
  0.00844551]"
ChinaTaiwanUpdate051724.txt,"The PRC deployed research vessels and divers to the Sabina Shoal, which may be part of a campaign to reclaim the island and prevent the Philippines from defending its claim to Second Thomas Shoal. Sabina Shoal is roughly 37 miles east of the Second Thomas Shoal and is the staging point for Philippine resupply missions to the Second Thomas Shoal. The resupply missions enabled the Philippines to maintain the Sierra Madre, a dilapidated World War II-era naval ship that the Philippines ran aground",,,,,"[ 0.03862404 -0.01008544 -0.0617296  ... -0.00861023 -0.00040062
  0.01068476]"
ChinaTaiwanUpdate051724.txt,ran aground at Second Thomas Shoal in 1999 to serve as a military detachment.[40],,,,,"[ 0.01310429 -0.00756007 -0.05909412 ... -0.00385418 -0.02860249
  0.01351795]"
ChinaTaiwanUpdate051724.txt,"The PRC has sent an unspecified number of research vessels and divers to Sabina Shoal since early May, which prompted the Philippine Coast Guard (PCG) to deploy a ship near Sabina Shoal on May 11 in response.[41] PCG Spokesman Jay Tarriela expressed concern on May 11 about the PRC dumping crushed corals at Sabina Shoal, which he warned was a preparatory step to allow the PRC the option to build structures upon the shoal as part of a reclamation effort.[42] He also stated on May 13 that the",,,,,"[ 0.03994646  0.0168304  -0.05112852 ... -0.00962266  0.00522608
  0.01228714]"
ChinaTaiwanUpdate051724.txt,on May 13 that the PCG’s mission is to prevent the PRC from “carrying out a successful reclamation in Sabina Shoal.”[43] PRC MFA Spokesman Wang Wenbin denied Tarriela’s assertion and accused the Philippines of misleading the international community.[44],,,,,"[ 0.03081504  0.00238031 -0.05242756 ... -0.02088177 -0.01174214
  0.00499544]"
ChinaTaiwanUpdate051724.txt,"A PRC-controlled Sabina Shoal would extend the PRC’s territorial claims in the South China Sea and improve the PRC’s ability to assert its claim over the Second Thomas Shoal. A PRC-controlled Sabina Shoal would also provide the PRC with the opportunity to build a military facility to the east of the Second Thomas Shoal. This would surround the Second Thomas Shoal with PRC military facilities, which would enhance the difficulty of Philippine resupply missions. The Filipino troops stationed on",,,,,"[ 0.0226145   0.00224447 -0.06094892 ... -0.01192099 -0.01063412
  0.01344338]"
ChinaTaiwanUpdate051724.txt,troops stationed on the Sierra Madre as well as the ship’s structural integrity depend on Philippine resupply missions.,,,,,"[ 0.02205277  0.00467357 -0.049649   ...  0.01230628 -0.04409036
  0.00680132]"
ChinaTaiwanUpdate051724.txt,"The malign PRC activities at the Sabina Shoal come as the PRC alleges that the Philippines has violated a series of secret and informal agreements about the Second Thomas Shoal since 2016. The PRC claims are part of a malign influence campaign to secure PRC control over the Second Thomas Shoal and frame the Philippines as the belligerent in the South China Sea. The PRC Embassy to the Philippines claimed on May 2, 2024, that Xi Jinping and then-Philippines President Rodrigo Duterte reached an",,,,,"[ 0.02303595  0.0026783  -0.0574223  ... -0.01401273 -0.01298563
 -0.01465345]"
ChinaTaiwanUpdate051724.txt,"Duterte reached an unwritten “temporary special arrangement” in 2016 about the Philippines’ access to the waters near Second Thomas Shoal. The PRC alleged that they concluded the arrangement as a gentleman's agreement with two stipulations. First, Philippine fishing vessels would have access to the waters near Second Thomas Shoal. Philippine military and police ships needed to stay at least twelve nautical miles away from the shoal, however.[45] Second, the Philippines would not transport",,,,,"[ 0.02881399  0.00565527 -0.03436927 ...  0.00264521 -0.02620552
 -0.01485094]"
ChinaTaiwanUpdate051724.txt,"would not transport construction materials to repair the Sierra Madre, a dilapidated World War II-era naval ship on Second Thomas Shoal that the Philippines deliberately ran aground in 1999 to serve as a military detachment.[46] The PRC Ministry of Foreign Affairs spokesperson Mao Ning clarified that if the Philippines needed to replenish the Sierra Madre with necessities for the personnel there, it must notify the PRC in advance, which will approve and supervise the process.[47]",,,,,"[ 0.02744248 -0.01763944 -0.05096041 ...  0.00155044 -0.02196942
  0.00111541]"
ChinaTaiwanUpdate051724.txt,"PRC MFA Spokesman Lin Jian claimed on May 6, 2024, that the PRC reached another unspecified “gentleman’s agreement” in 2021 with the Philippine government under then-President Rodrigo Duterte. Lin claimed the Philippines violated this agreement in February 2023 without specifying the contents of the agreement or how the Philippines had failed to comply with it. Lin also claimed that the PRC negotiated a “new model” at “the beginning of this year [2024]” that received the approval of “all key",,,,,"[ 0.03092724  0.01628651 -0.04218281 ... -0.01958247 -0.0458711
 -0.01008904]"
ChinaTaiwanUpdate051724.txt,"of “all key officials in the Philippine chain of command, including the Secretary of National Defense and the National Security Advisor.”[48] Lin then stated that the Philippines carried out a resupply mission to Second Thomas Shoal on February 2 before abandoning this “new model.” [49]",,,,,"[ 0.03251755 -0.0112343  -0.0458147  ... -0.01877032 -0.03275502
  0.00803442]"
ChinaTaiwanUpdate051724.txt,"Philippine political leadership denies the existence of these alleged agreements. Duterte denied ever making a “gentleman’s agreement” with Xi, however, and claimed that the 2016 meeting helped keep the status quo of peace in the South China Sea. Duterte also claimed that Xi threatened to go to war if the Philippines exercised its economic rights in the South China Sea.[50] Current Philippine President Ferdinand Marcos Jr. deems the alleged agreement illegitimate since it was a “secret",,,,,"[ 0.02237567  0.00107745 -0.04208749 ... -0.00540375 -0.01596083
 -0.00542495]"
ChinaTaiwanUpdate051724.txt,it was a “secret agreement” hidden from the public.[51] Philippine Defense Secretary Gilberto Teodoro and National Security Advisor Eduardo Año denied agreeing to the PRC-alleged “new model” on May 5.[52] The Philippine Department of Foreign Affairs also stated on May 5 that “no cabinet-level official of the administration has agreed to any Chinese proposal pertaining to Ayungin Shoal [Second Thomas Shoal].”[53],,,,,"[ 0.02661647 -0.00730423 -0.05251087 ... -0.0215209  -0.00568357
 -0.00273633]"
ChinaTaiwanUpdate051724.txt,"Chinese Coast Guard (CCG) and Chinese Maritime Militia (CMM) vessels surrounding Scarborough Shoal failed to prevent a successful resupply mission to Filipino fishermen by the civilian group Atin Ito. At least 4 CCG and 26 CMM vessels are at Scarborough Shoal awaiting the Atin Ito convoy as of May 14.[54] 1 PLA Navy, 8 CCG, and 34 CMM vessels sailed to the east of Scarborough Shoal to prevent the Atin Ito convoy from reaching the shoal on May 15.[55] SeaLight Director Ray Powell noted this is",,,,,"[ 0.03703726  0.00733531 -0.01466378 ...  0.00590529 -0.00243331
  0.01470113]"
ChinaTaiwanUpdate051724.txt,"noted this is the largest-ever blockade at Scarborough.[56] The Atin Ito convoy comprises 5 commercial fishing vessels and 100 small fishing boats that aim to deliver supplies such as food and fuel to the fisherman.[57] The Atin Ito convoy is independent of the Philippine government even though the BRP Bacagay is escorting the convoy.[58] An advance party of the Atin Ito convoy delivered 1,000 liters of fuel and 200 food packs near Scarborough Shoal on May 16.[59] The convoy leaders declared",,,,,"[ 0.04281331  0.00871784 -0.02628359 ... -0.00760437 -0.01516001
 -0.00034404]"
ChinaTaiwanUpdate051724.txt,leaders declared the mission accomplished on May 16 in light of this news and decided to not sail closer to Scarborough Shoal.[60],,,,,"[ 0.04144541  0.01048799 -0.04322235 ...  0.00517122 -0.01344357
  0.01563228]"
ChinaTaiwanUpdate051724.txt,The CCP English language propaganda outlet Global Times released articles and a video maligning the Philippines to portray the Philippines as irresponsible to the Atin Ito convoy. It claimed on May 13 that Atin Ito is using the fishermen as “human shields” and that the organization is a “hired gun” of the United States that has “continuously stirred up troubles” in the South China Sea.[61] Global Times also released an edited video showing Philippine fishermen polluting the environment by,,,,,"[ 0.03360321  0.02075965 -0.03529211 ...  0.00575775 -0.01317732
 -0.01757693]"
ChinaTaiwanUpdate051724.txt,"the environment by spitting, urinating, and dumping garbage at sea.[62]",,,,,"[ 0.02115708  0.00969605 -0.01818592 ...  0.00775348 -0.03106554
  0.00671023]"
ChinaTaiwanUpdate051724.txt,"A PLA Navy (PLAN) destroyer division carried out anti-missile and anti-submarine drills in the South China Sea. The PLA Southern Theater Command (STC) posted a video of the drill on May 10, the day the US-Philippine annual Balikatan military exercise in the South China Sea concluded.[63] The drill included the powerful Type 055 guided-missile destroyer Zunyi and other ships including the destroyer Haikou, destroyer Kunming, and frigate Xianning. The STC said the ships were deployed in",,,,,"[ 0.0225267   0.01470395 -0.04194472 ... -0.0009659  -0.02202012
  0.02449655]"
ChinaTaiwanUpdate051724.txt,"were deployed in “sea-strike tactical formation” for training that focused on sea warfare, air defense and anti-missile warfare, and submarine warfare. The drill also included simulated nighttime strikes on onshore targets and exercises involving buoys.[64] PRC state-owned media Global Times reported that PLAN task forces led by Type 055 destroyers conducted multiple exercises around the South China Sea over the past month, including four PLAN ships that traversed the Sibutu Strait near the",,,,,"[ 0.00587772  0.01743167 -0.04472955 ...  0.00222339 -0.00030093
  0.01513959]"
ChinaTaiwanUpdate051724.txt,Strait near the southern Philippines on May 2.[65],,,,,"[ 0.0304421  -0.00455565 -0.01991276 ...  0.01659621  0.00476952
  0.00431894]"
ChinaTaiwanUpdate051724.txt,Europe,,,,,"[ 0.0440001   0.01155482 -0.00702367 ...  0.01858456 -0.0450796
 -0.00304707]"
