Unnamed: 0,Filename,Text,embeddings
1154,ChinaTaiwanUpdate051724.txt," also agreed the two countries should enhance mutual trust and strengthen economic cooperation. Cho also raised concerns about North Korea’s recent “provocations” and illicit military cooperation with Russia. He called on the PRC to strengthen its constructive role for peace and stability on the Korean Peninsula and the denuclearization of North Korea and urged the PRC not to repatriate North Korean defectors against their will.[37] The PRC readout did not mention these issues.
The PRC may condition the holding of a future PRC-ROK summit on whether South Korea sends a delegation to Taiwan President-elect Lai Ching-te’s inauguration on May 20. President of the Seoul-based Korea-China Global","[ 3.1277042e-02 -5.6849683e-05 -6.1556853e-02 ...  6.0072667e-03
 -1.3790518e-02 -1.9015297e-03]"
1155,ChinaTaiwanUpdate051724.txt," may condition the holding of a future PRC-ROK summit on whether South Korea sends a delegation to Taiwan President-elect Lai Ching-te’s inauguration on May 20. President of the Seoul-based Korea-China Global Association Woo Su-yuen, whom Korean media described as a “longtime adviser to Chinese policymakers,” said PRC Premier Li Qiang would attend a PRC-South Korea-Japan trilateral summit at the end of May. The three countries have not announced an exact date for the summit, but media reports say it will likely take place on May 26-27. Woo also claimed top PRC State Council and CCP officials privately said during his visit to the PRC in April","[ 0.04254274 -0.00924363 -0.03767207 ... -0.01350998 -0.00677342
  0.01820887]"
1156,ChinaTaiwanUpdate051724.txt," The three countries have not announced an exact date for the summit, but media reports say it will likely take place on May 26-27. Woo also claimed top PRC State Council and CCP officials privately said during his visit to the PRC in April that Beijing would only agree to a separate bilateral PRC-ROK summit if South Korea honors its commitment not to send a delegation to the presidential inauguration of Lai Ching-te in Taiwan on May 20.[38]
Making bilateral talks contingent on South Korea's decision not to send a delegation to Lai’s inauguration is consistent with the PRC’s willingness to suspend dialogue to punish other countries for engaging with Taiwan. The PRC suspended military dialogue with the United States after","[ 0.04609038 -0.00347113 -0.04365123 ... -0.0010154  -0.00743755
  0.00525072]"
1157,ChinaTaiwanUpdate051724.txt," on South Korea's decision not to send a delegation to Lai’s inauguration is consistent with the PRC’s willingness to suspend dialogue to punish other countries for engaging with Taiwan. The PRC suspended military dialogue with the United States after then-US House Speaker Nancy Pelosi visited Taiwan in August 2022 and did not resume the dialogue until after the Biden-Xi meeting in November 2023.[39]
Southeast Asia
Philippines
The PRC is increasingly asserting its claims over disputed maritime features in three areas of the South China Sea to signal its resolve amid heightened tensions with the Philippines. The PRC is deploying research vessels and divers to the Sabina Shoal, potentially as part of a campaign to prevent the Philippines from defending","[ 0.02452459 -0.00789942 -0.03125744 ... -0.0038872  -0.01911952
  0.00367998]"
1158,ChinaTaiwanUpdate051724.txt," maritime features in three areas of the South China Sea to signal its resolve amid heightened tensions with the Philippines. The PRC is deploying research vessels and divers to the Sabina Shoal, potentially as part of a campaign to prevent the Philippines from defending its claim to the Second Thomas Shoal. This is a change from last month when the PRC deployed the Chinese Coast Guard to block Philippine ships from reaching Second Thomas Shoal and did not conduct efforts to reclaim Sabina Shoal. The PRC also conducted its largest-ever blockade at Scarborough in an attempt to block a fleet of Philippine civilian ships from resupplying fishermen near Scarborough Shoal. The PRC asserts that the United States and the Philippines are driving tensions in the region, however,","[ 0.05590928 -0.00068467 -0.07304671 ... -0.00654827  0.00200514
 -0.00103367]"
1159,ChinaTaiwanUpdate051724.txt," also conducted its largest-ever blockade at Scarborough in an attempt to block a fleet of Philippine civilian ships from resupplying fishermen near Scarborough Shoal. The PRC asserts that the United States and the Philippines are driving tensions in the region, however, through joint exercises and by forming a coalition against the PRC.
The PRC deployed research vessels and divers to the Sabina Shoal, which may be part of a campaign to reclaim the island and prevent the Philippines from defending its claim to Second Thomas Shoal. Sabina Shoal is roughly 37 miles east of the Second Thomas Shoal and is the staging point for Philippine resupply missions to the Second Thomas Shoal. The resupply missions enabled the Philippines to maintain the ","[ 0.05733963  0.0002725  -0.05965083 ... -0.01531261  0.00440306
  0.01372253]"
1160,ChinaTaiwanUpdate051724.txt," Thomas Shoal. Sabina Shoal is roughly 37 miles east of the Second Thomas Shoal and is the staging point for Philippine resupply missions to the Second Thomas Shoal. The resupply missions enabled the Philippines to maintain the Sierra Madre, a dilapidated World War II-era naval ship that the Philippines ran aground at Second Thomas Shoal in 1999 to serve as a military detachment.[40]
The PRC has sent an unspecified number of research vessels and divers to Sabina Shoal since early May, which prompted the Philippine Coast Guard (PCG) to deploy a ship near Sabina Shoal on May 11 in response.[41] PCG Spokesman Jay Tarriela expressed concern","[ 0.03837572 -0.01027889 -0.06449191 ... -0.00990288 -0.01712957
  0.00776642]"
1161,ChinaTaiwanUpdate051724.txt," and divers to Sabina Shoal since early May, which prompted the Philippine Coast Guard (PCG) to deploy a ship near Sabina Shoal on May 11 in response.[41] PCG Spokesman Jay Tarriela expressed concern on May 11 about the PRC dumping crushed corals at Sabina Shoal, which he warned was a preparatory step to allow the PRC the option to build structures upon the shoal as part of a reclamation effort.[42] He also stated on May 13 that the PCG’s mission is to prevent the PRC from “carrying out a successful reclamation in Sabina Shoal.”[43] PRC MFA Spokesman Wang","[ 0.03694172 -0.00182287 -0.04935963 ... -0.00480326 -0.00113205
  0.01814616]"
1162,ChinaTaiwanUpdate051724.txt,"He also stated on May 13 that the PCG’s mission is to prevent the PRC from “carrying out a successful reclamation in Sabina Shoal.”[43] PRC MFA Spokesman Wang Wenbin denied Tarriela’s assertion and accused the Philippines of misleading the international community.[44]
A PRC-controlled Sabina Shoal would extend the PRC’s territorial claims in the South China Sea and improve the PRC’s ability to assert its claim over the Second Thomas Shoal. A PRC-controlled Sabina Shoal would also provide the PRC with the opportunity to build a military facility to the east of the Second Thomas Shoal.","[ 0.02463403  0.01415503 -0.05171828 ... -0.01908579 -0.01575569
  0.0018002 ]"
1163,ChinaTaiwanUpdate051724.txt," PRC’s ability to assert its claim over the Second Thomas Shoal. A PRC-controlled Sabina Shoal would also provide the PRC with the opportunity to build a military facility to the east of the Second Thomas Shoal. This would surround the Second Thomas Shoal with PRC military facilities, which would enhance the difficulty of Philippine resupply missions. The Filipino troops stationed on the Sierra Madre as well as the ship’s structural integrity depend on Philippine resupply missions.
 
The malign PRC activities at the Sabina Shoal come as the PRC alleges that the Philippines has violated a series of secret and informal agreements about the Second Thomas Shoal since 2016. The PR","[ 0.0121315  -0.01090999 -0.0409354  ... -0.01617841 -0.0161137
  0.00553684]"
1164,ChinaTaiwanUpdate051724.txt," Philippine resupply missions.
 
The malign PRC activities at the Sabina Shoal come as the PRC alleges that the Philippines has violated a series of secret and informal agreements about the Second Thomas Shoal since 2016. The PRC claims are part of a malign influence campaign to secure PRC control over the Second Thomas Shoal and frame the Philippines as the belligerent in the South China Sea. The PRC Embassy to the Philippines claimed on May 2, 2024, that Xi Jinping and then-Philippines President Rodrigo Duterte reached an unwritten “temporary special arrangement” in 2016 about the Philippines’ access to the waters near Second Thomas Shoal. The PRC alleged that they concluded the arrangement as","[ 0.01912981 -0.00534143 -0.04137244 ... -0.00896054 -0.01415677
 -0.01976876]"
1165,ChinaTaiwanUpdate051724.txt," that Xi Jinping and then-Philippines President Rodrigo Duterte reached an unwritten “temporary special arrangement” in 2016 about the Philippines’ access to the waters near Second Thomas Shoal. The PRC alleged that they concluded the arrangement as a gentleman's agreement with two stipulations. First, Philippine fishing vessels would have access to the waters near Second Thomas Shoal. Philippine military and police ships needed to stay at least twelve nautical miles away from the shoal, however.[45] Second, the Philippines would not transport construction materials to repair the Sierra Madre, a dilapidated World War II-era naval ship on Second Thomas Shoal that the Philippines deliberately ran aground in 1999 to serve as a military detachment","[ 0.03090186 -0.01825213 -0.04606228 ...  0.01296167 -0.02931826
 -0.02036727]"
1166,ChinaTaiwanUpdate051724.txt,"45] Second, the Philippines would not transport construction materials to repair the Sierra Madre, a dilapidated World War II-era naval ship on Second Thomas Shoal that the Philippines deliberately ran aground in 1999 to serve as a military detachment.[46] The PRC Ministry of Foreign Affairs spokesperson Mao Ning clarified that if the Philippines needed to replenish the Sierra Madre with necessities for the personnel there, it must notify the PRC in advance, which will approve and supervise the process.[47]
PRC MFA Spokesman Lin Jian claimed on May 6, 2024, that the PRC reached another unspecified “gentleman’s agreement” in 2021 with the Philippine government under then-President Rodrigo","[ 0.0189337  -0.00740094 -0.04208927 ... -0.0001538  -0.01753842
 -0.00224124]"
1167,ChinaTaiwanUpdate051724.txt," process.[47]
PRC MFA Spokesman Lin Jian claimed on May 6, 2024, that the PRC reached another unspecified “gentleman’s agreement” in 2021 with the Philippine government under then-President Rodrigo Duterte. Lin claimed the Philippines violated this agreement in February 2023 without specifying the contents of the agreement or how the Philippines had failed to comply with it. Lin also claimed that the PRC negotiated a “new model” at “the beginning of this year [2024]” that received the approval of “all key officials in the Philippine chain of command, including the Secretary of National Defense and the National Security Advisor.”[48] Lin then stated that the","[ 0.03101107  0.01564819 -0.03178576 ... -0.0114914  -0.04486005
 -0.00612509]"
1168,ChinaTaiwanUpdate051724.txt," beginning of this year [2024]” that received the approval of “all key officials in the Philippine chain of command, including the Secretary of National Defense and the National Security Advisor.”[48] Lin then stated that the Philippines carried out a resupply mission to Second Thomas Shoal on February 2 before abandoning this “new model.” [49]
Philippine political leadership denies the existence of these alleged agreements. Duterte denied ever making a “gentleman’s agreement” with Xi, however, and claimed that the 2016 meeting helped keep the status quo of peace in the South China Sea. Duterte also claimed that Xi threatened to go to war if the Philippines exercised its economic rights","[ 0.02084282 -0.00389929 -0.04461325 ... -0.0208924  -0.01420624
  0.00726137]"
1169,ChinaTaiwanUpdate051724.txt,"gentleman’s agreement” with Xi, however, and claimed that the 2016 meeting helped keep the status quo of peace in the South China Sea. Duterte also claimed that Xi threatened to go to war if the Philippines exercised its economic rights in the South China Sea.[50] Current Philippine President Ferdinand Marcos Jr. deems the alleged agreement illegitimate since it was a “secret agreement” hidden from the public.[51] Philippine Defense Secretary Gilberto Teodoro and National Security Advisor Eduardo Año denied agreeing to the PRC-alleged “new model” on May 5.[52] The Philippine Department of Foreign Affairs also stated on May 5 that “no cabinet-level official of the","[ 0.0236454   0.00083302 -0.02945416 ... -0.00022345 -0.02777755
 -0.00221809]"
1170,ChinaTaiwanUpdate051724.txt," Security Advisor Eduardo Año denied agreeing to the PRC-alleged “new model” on May 5.[52] The Philippine Department of Foreign Affairs also stated on May 5 that “no cabinet-level official of the administration has agreed to any Chinese proposal pertaining to Ayungin Shoal [Second Thomas Shoal].”[53]
Chinese Coast Guard (CCG) and Chinese Maritime Militia (CMM) vessels surrounding Scarborough Shoal failed to prevent a successful resupply mission to Filipino fishermen by the civilian group Atin Ito. At least 4 CCG and 26 CMM vessels are at Scarborough Shoal awaiting the Atin Ito convoy as of May 14.[54] 1 PLA","[ 0.03654411 -0.00389307 -0.02216286 ... -0.00754062 -0.01921355
  0.00756376]"
1171,ChinaTaiwanUpdate051724.txt," successful resupply mission to Filipino fishermen by the civilian group Atin Ito. At least 4 CCG and 26 CMM vessels are at Scarborough Shoal awaiting the Atin Ito convoy as of May 14.[54] 1 PLA Navy, 8 CCG, and 34 CMM vessels sailed to the east of Scarborough Shoal to prevent the Atin Ito convoy from reaching the shoal on May 15.[55] SeaLight Director Ray Powell noted this is the largest-ever blockade at Scarborough.[56] The Atin Ito convoy comprises 5 commercial fishing vessels and 100 small fishing boats that aim to deliver supplies such as food and fuel to the fisherman.[57] The Atin Ito convoy is independent of","[ 0.04861785  0.00857978 -0.0032847  ...  0.00716652 -0.00753987
  0.00912124]"
1172,ChinaTaiwanUpdate051724.txt,"ever blockade at Scarborough.[56] The Atin Ito convoy comprises 5 commercial fishing vessels and 100 small fishing boats that aim to deliver supplies such as food and fuel to the fisherman.[57] The Atin Ito convoy is independent of the Philippine government even though the BRP Bacagay is escorting the convoy.[58] An advance party of the Atin Ito convoy delivered 1,000 liters of fuel and 200 food packs near Scarborough Shoal on May 16.[59] The convoy leaders declared the mission accomplished on May 16 in light of this news and decided to not sail closer to Scarborough Shoal.[60]
The CCP English language propaganda outlet Global Times released articles and a video mal","[ 0.04320178  0.00468349 -0.03531755 ... -0.005584   -0.02827547
  0.00252481]"
1173,ChinaTaiwanUpdate051724.txt," 16.[59] The convoy leaders declared the mission accomplished on May 16 in light of this news and decided to not sail closer to Scarborough Shoal.[60]
The CCP English language propaganda outlet Global Times released articles and a video maligning the Philippines to portray the Philippines as irresponsible to the Atin Ito convoy. It claimed on May 13 that Atin Ito is using the fishermen as “human shields” and that the organization is a “hired gun” of the United States that has “continuously stirred up troubles” in the South China Sea.[61] Global Times also released an edited video showing Philippine fishermen polluting the environment by spitting, urinating, and dumping garbage at","[ 0.02957112  0.01506068 -0.0318825  ...  0.00666317 -0.02242147
 -0.00818792]"
1174,ChinaTaiwanUpdate051724.txt,"� of the United States that has “continuously stirred up troubles” in the South China Sea.[61] Global Times also released an edited video showing Philippine fishermen polluting the environment by spitting, urinating, and dumping garbage at sea.[62]
A PLA Navy (PLAN) destroyer division carried out anti-missile and anti-submarine drills in the South China Sea. The PLA Southern Theater Command (STC) posted a video of the drill on May 10, the day the US-Philippine annual Balikatan military exercise in the South China Sea concluded.[63] The drill included the powerful Type 055 guided-missile destroyer Zunyi and other ships including the destroyer ","[ 0.02556022  0.0135505  -0.03449568 ... -0.00014718 -0.0273451
  0.01235045]"
1175,ChinaTaiwanUpdate051724.txt," 10, the day the US-Philippine annual Balikatan military exercise in the South China Sea concluded.[63] The drill included the powerful Type 055 guided-missile destroyer Zunyi and other ships including the destroyer Haikou, destroyer Kunming, and frigate Xianning. The STC said the ships were deployed in “sea-strike tactical formation” for training that focused on sea warfare, air defense and anti-missile warfare, and submarine warfare. The drill also included simulated nighttime strikes on onshore targets and exercises involving buoys.[64] PRC state-owned media Global Times reported that PLAN task forces led by Type 055 destroyers conducted multiple exercises","[ 0.01130062  0.01727639 -0.03768248 ... -0.00154946 -0.0208632
  0.02284702]"
1176,ChinaTaiwanUpdate051724.txt,"ile warfare, and submarine warfare. The drill also included simulated nighttime strikes on onshore targets and exercises involving buoys.[64] PRC state-owned media Global Times reported that PLAN task forces led by Type 055 destroyers conducted multiple exercises around the South China Sea over the past month, including four PLAN ships that traversed the Sibutu Strait near the southern Philippines on May 2.[65]
Europe
Xi held a series of meetings with European and Russian leaders in April and May, after which he likely concluded that the PRC could maintain and deepen economic ties with Europe while continuing to support Russia’s war against Ukraine. Xi emphasized the benefits of cooperation between Europe and the PRC and rejected concerns about Sino","[ 0.01327797 -0.00851981 -0.03803008 ... -0.0060243  -0.00443295
  0.01234344]"
1177,ChinaTaiwanUpdate051724.txt," May, after which he likely concluded that the PRC could maintain and deepen economic ties with Europe while continuing to support Russia’s war against Ukraine. Xi emphasized the benefits of cooperation between Europe and the PRC and rejected concerns about Sino-Russian ties and support that the PRC is providing to Russia’s war in Ukraine. Xi said during his April meeting with German Chancellor Olaf Scholz on April 16 that PRC and German industrial and supply chains are “deeply embedded” in one another and claimed this is not a “risk” but a guarantee of future relations – a possible reference to the European Union’s “de-risking” policies toward the PRC. He","[ 0.0272509  -0.01714025 -0.04420643 ... -0.00126057 -0.03471404
  0.02099575]"
1178,ChinaTaiwanUpdate051724.txt,"ly embedded” in one another and claimed this is not a “risk” but a guarantee of future relations – a possible reference to the European Union’s “de-risking” policies toward the PRC. He stressed that the two countries have “huge potential” for “win-win cooperation,” including in green development, and said both sides should be wary of protectionism. He said that the PRC hopes for a “fair, open, and non-discriminatory German market.”[66] Xi also stressed cooperation during his May 5 meeting with French President Emmanuel Macron. He said he hopes that “EU institutions… [will] formulate a positive policy","[ 0.0166867  -0.02246797 -0.02638761 ... -0.00768332 -0.03700718
  0.0070316 ]"
1179,ChinaTaiwanUpdate051724.txt,", open, and non-discriminatory German market.”[66] Xi also stressed cooperation during his May 5 meeting with French President Emmanuel Macron. He said he hopes that “EU institutions… [will] formulate a positive policy towards China” and build “an industrial and supply chain partnership that is stable and mutually trustworthy.”[67] Xi’s statements aligned with a PRC Ministry of Foreign Affairs statement on April 27 in the leadup to Xi’s trip that emphasized the necessity of avoiding “confrontation between camps” and the desire for France to push the EU to “pursue a positive and pragmatic policy towards China.”[68]
Xi","[ 0.01300773 -0.00779992 -0.02414424 ... -0.00262246 -0.01126349
  0.02304141]"
1180,ChinaTaiwanUpdate051724.txt," Xi’s trip that emphasized the necessity of avoiding “confrontation between camps” and the desire for France to push the EU to “pursue a positive and pragmatic policy towards China.”[68]
Xi’s approach during these meetings aimed to dissuade the European Union from implementing more hawkish economic policies against the PRC’s interests. The European Commission and its president Ursula von der Leyen have called EU-PRC trade “critically unbalanced,” criticized the PRC’s preferential treatment of its domestic companies and overcapacity in its production, and called for “de-risking” policies to reduce Europe’s economic dependence on the","[ 0.01721818 -0.00423382 -0.01870902 ... -0.01638697 -0.01841285
  0.00697034]"
1181,ChinaTaiwanUpdate051724.txt,"�critically unbalanced,” criticized the PRC’s preferential treatment of its domestic companies and overcapacity in its production, and called for “de-risking” policies to reduce Europe’s economic dependence on the PRC.[69] The European Commission’s Economic Security Strategy released in 2023 said “de-risking” policies are meant to mitigate risks to supply chain resilience, risks to critical infrastructure, risks related to leakage of sensitive technology, and risks of economic coercion by diversifying supply chains and restricting European companies’ ability to produce sensitive technologies overseas.[70] Scholz, Macron, and von der Leyen all urged Xi to pressure Russia to end its war against","[ 0.02952805  0.00051624 -0.04123476 ...  0.00243121 -0.03379459
 -0.00333768]"
1182,ChinaTaiwanUpdate051724.txt," technology, and risks of economic coercion by diversifying supply chains and restricting European companies’ ability to produce sensitive technologies overseas.[70] Scholz, Macron, and von der Leyen all urged Xi to pressure Russia to end its war against Ukraine.[71]
Xi focused on shared Sino-Russian geopolitical goals during his meeting with Russian President Vladimir Putin on May 16, however. Putin framed Russia and the PRC as both not willing to “accept Western attempts to impose an order based on lies, hypocrisy, and invented rules” in a written interview with CCP media outlet Xinhua on May 15.[72] Xi’s view in the aftermath of this meeting that the PRC and Russia should deepen","[ 0.03763215 -0.0157057  -0.02501797 ...  0.01928973 -0.01598371
  0.01170997]"
1183,ChinaTaiwanUpdate051724.txt," based on lies, hypocrisy, and invented rules” in a written interview with CCP media outlet Xinhua on May 15.[72] Xi’s view in the aftermath of this meeting that the PRC and Russia should deepen their cooperation to produce a multi-polar world aligns with Putin’s view in the Xinhua interview.[73] PRC MFA Spokesman Wang Wenbin’s May 16 statements further demonstrate Xi’s view that the PRC can continue supporting Russia’s war against Ukraine with minimal consequences. He framed the US accusations of PRC support for Russia as an attempt to shift blame for the Russia-Ukraine War onto the PRC.","[ 0.03462155 -0.00359921 -0.03635617 ... -0.00610265 -0.01155088
  0.025792  ]"
1184,ChinaTaiwanUpdate051724.txt,"’s view that the PRC can continue supporting Russia’s war against Ukraine with minimal consequences. He framed the US accusations of PRC support for Russia as an attempt to shift blame for the Russia-Ukraine War onto the PRC. Wang then reiterated the PRC claim that US accusations “against China’s normal trade with Russia” are unjustified. [74]
The PRC strongly denied and condemned the United Kingdom’s espionage charges against alleged agents from Hong Kong. UK police charged three men under the National Security Act for allegedly assisting Hong Kong’s intelligence service in spying on UK-based dissidents. The charges include aiding a hostile state and forcing entry into a UK address. One of","[ 0.04227075 -0.01173553 -0.01336434 ...  0.00670619 -0.02670829
 -0.00361354]"
1185,ChinaTaiwanUpdate051724.txt," from Hong Kong. UK police charged three men under the National Security Act for allegedly assisting Hong Kong’s intelligence service in spying on UK-based dissidents. The charges include aiding a hostile state and forcing entry into a UK address. One of the men is the office manager at the Hong Kong Economic and Trade Office (HKETO) in London and an alleged former classmate of Hong Kong Chief Executive John Lee. The other two are a UK Border Force official and a former Royal Marines commando.[75] The UK summoned PRC ambassador Zheng Zeguang to lodge complaints about the spying.[76] Lee, the PRC Embassy in the UK, and the MFA all strongly denied the charges. An MFA spokesperson called the","[ 0.06883033 -0.00410938 -0.03039056 ... -0.00096108 -0.01154163
  0.00697812]"
1186,ChinaTaiwanUpdate051724.txt,".[75] The UK summoned PRC ambassador Zheng Zeguang to lodge complaints about the spying.[76] Lee, the PRC Embassy in the UK, and the MFA all strongly denied the charges. An MFA spokesperson called the allegations “malicious slander” and “political manipulation” and expressed “serious concern” about the prosecution of PRC citizens.[77] PRC Ambassador Zheng also claimed the case was a fabrication to “smear and attack” the Hong Kong government. He accused the UK of wantonly harassing and detaining PRC citizens in the UK and warned it not to meddle in Hong Kong affairs. He said the PRC is “firmly resolved","[ 0.0643489   0.00332801 -0.02413451 ... -0.02426569 -0.01842216
 -0.00454963]"
1187,ChinaTaiwanUpdate051724.txt," and attack” the Hong Kong government. He accused the UK of wantonly harassing and detaining PRC citizens in the UK and warned it not to meddle in Hong Kong affairs. He said the PRC is “firmly resolved in fighting anti-China elements seeking to disrupt Hong Kong” and accused the UK of “harboring wanted criminals.”[78] The UK government previously charged two British nationals with spying for the PRC in April.[79]
 


[1] https://local.cctv dot com/2024/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[","[ 0.04145369  0.00095895 -0.03797723 ...  0.01187552 -0.02521365
 -0.01716487]"
1188,ChinaTaiwanUpdate051724.txt,"]
 


[1] https://local.cctv dot com/2024/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[2] https://www.fuzhou dot gov.cn/zwgk/gzdt/rcyw/202405/t20240509_4821118.htm
[3] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[4] https://www.rfa.org/mandarin/","[ 0.02352167  0.0288999  -0.01731579 ...  0.01161906 -0.04031054
  0.03098233]"
1189,ChinaTaiwanUpdate051724.txt,"www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[4] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[5] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[6] https://www.settour dot com.tw/act/gdg/kinxia/
[7] https://www.chinatimes","[ 0.03302084  0.01869183 -0.02979133 ... -0.0020774  -0.03578439
  0.00979905]"
1190,ChinaTaiwanUpdate051724.txt,"hx1-05102024091432.html
[6] https://www.settour dot com.tw/act/gdg/kinxia/
[7] https://www.chinatimes dot com/realtimenews/20230920005430-260407?chdtv
[8] http://www.gwytb dot gov.cn/m/speech/202309/t20230927_12570890.htm
[9] http://www.gwytb dot gov.cn/topone/202309/t20230912_12566987.htm
[10] https://","[ 0.02323614  0.01549742 -0.03318457 ... -0.00249164 -0.03151587
  0.00388467]"
1191,ChinaTaiwanUpdate051724.txt,"30927_12570890.htm
[9] http://www.gwytb dot gov.cn/topone/202309/t20230912_12566987.htm
[10] https://globaltaiwan.org/2023/10/beijings-new-plan-for-fujian-as-a-model...
[11] https://local.cctv dot com/2024/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[12] http://fj.people dot com.cn/n2/2024","[ 0.02641089 -0.00302668 -0.04700838 ...  0.01261243 -0.01477358
  0.04941789]"
1192,ChinaTaiwanUpdate051724.txt,"24/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[12] http://fj.people dot com.cn/n2/2024/0516/c181466-40846096.html
[13] https://www.rti dot org.tw/news/view/id/2205350
[14] https://www.youtube.com/watch?v=jaDXECkcECk
[15] https://www.rti dot org.tw/news/view/id/2205350
[16] https://def.","[ 0.04760172  0.00577408 -0.01203081 ... -0.02174353 -0.04500074
  0.03236911]"
1193,ChinaTaiwanUpdate051724.txt,"youtube.com/watch?v=jaDXECkcECk
[15] https://www.rti dot org.tw/news/view/id/2205350
[16] https://def.ltn dot com.tw/article/breakingnews/4671931#:~:text=%E3%80%94%E8%A8%98%E8%80%85%E5%90%B3%E5%93%B2%E5%AE%87%EF%BC%8F%E5%8F%B0%E5%8C%97%E5%A0%B1","[ 0.05176491  0.01229537 -0.01779687 ... -0.03950752 -0.03097905
  0.01681475]"
1194,ChinaTaiwanUpdate051724.txt,"B3%E5%93%B2%E5%AE%87%EF%BC%8F%E5%8F%B0%E5%8C%97%E5%A0%B1%E5%B0%8E%E3%80%95,%E5%9F%B7%E8%A1%8C%E3%80%8C%E4%BE%8B%E8%A1%8C%E3%80%8D%E6%93%8D%E6%BC%94%E3%80%82
[17] https://www.m","[ 0.01917494 -0.00019251 -0.03560838 ... -0.02962691 -0.02390587
  0.01232111]"
1195,ChinaTaiwanUpdate051724.txt,"B%E8%A1%8C%E3%80%8D%E6%93%8D%E6%BC%94%E3%80%82
[17] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240514_11304421.shtml
[18] https://apnews.com/article/artificial-intelligence-china-united-states-b...
https://apnews.com/article/artificial-intelligence-china-united-states-g...
[19] ","[ 0.04490484 -0.00136356 -0.00951234 ... -0.0140852  -0.03006472
  0.02456459]"
1196,ChinaTaiwanUpdate051724.txt,"apnews.com/article/artificial-intelligence-china-united-states-b...
https://apnews.com/article/artificial-intelligence-china-united-states-g...
[19] https://www.scmp dot com/news/china/diplomacy/article/3262423/us-and-china-set-first-high-level-talks-artificial-intelligence-us-officials-say?module=top_story&pgtype=section
[20] https://www.whitehouse.gov/briefing-room/statements-releases/2024/05/15/...
","[ 0.04483505  0.01097219 -0.02488747 ...  0.00505036 -0.02778492
  0.02811444]"
1197,ChinaTaiwanUpdate051724.txt,"officials-say?module=top_story&pgtype=section
[20] https://www.whitehouse.gov/briefing-room/statements-releases/2024/05/15/...
[21] https://www.reuters.com/world/us-official-urges-china-russia-declare-onl...
[22]
https://news.cctv dot com/2024/05/15/ARTIIvG55tknLsj93CHilQdX240515.shtml
[23] https://www.mfa.gov dot cn/web/w","[ 0.03346561  0.03030296 -0.03747266 ...  0.01863004 -0.02426233
  0.01731925]"
1198,ChinaTaiwanUpdate051724.txt,"2024/05/15/ARTIIvG55tknLsj93CHilQdX240515.shtml
[23] https://www.mfa.gov dot cn/web/wjdt_674879/fyrbt_674889/202405/t20240510_11302655.shtml
[24] https://www.whitehouse.gov/briefing-room/statements-releases/2024/05/14/...
[25] http://www.news dot cn/mrdx/2024-05/15/c_1310774806.","[ 0.03250022  0.01139516 -0.02205803 ... -0.00703373 -0.05762468
  0.03451345]"
1199,ChinaTaiwanUpdate051724.txt,"room/statements-releases/2024/05/14/...
[25] http://www.news dot cn/mrdx/2024-05/15/c_1310774806.htm
[26] https://www.fmprc dot gov.cn/fyrbt_673021/202405/t20240515_11305026.shtml
[27] http://www.81 dot cn/zq_208553/jdt_208554/16307395.html
[28] https://www.c7f.navy.mil/Media/News/Display","[ 0.03717396  0.01526799 -0.02931683 ... -0.00028222 -0.02810164
  0.02443898]"
1200,ChinaTaiwanUpdate051724.txt,"http://www.81 dot cn/zq_208553/jdt_208554/16307395.html
[28] https://www.c7f.navy.mil/Media/News/Display/Article/3771278/us-navy-dest...
[29] https://www.jus.uio.no/english/services/library/treaties/08/8-01/unclos....
[30] https://www.fmprc.gov dot cn/fyrbt_673021/202405/t20240515_11305026.shtml
[31] ","[ 0.0391741   0.00193442 -0.01611315 ... -0.01040871 -0.03442492
  0.00892192]"
1201,ChinaTaiwanUpdate051724.txt,"....
[30] https://www.fmprc.gov dot cn/fyrbt_673021/202405/t20240515_11305026.shtml
[31] https://www.bbc.com/news/world-australia-64945819
[32] https://www.nbcnews.com/news/world/aukus-submarine-deal-nuclear-prolifer...
https://treaties.unoda.org/t/npt
https://www.iaea.org/sites/default/files/publications/documents/infcircs...
[33]","[ 0.01933682  0.00998888 -0.03849562 ...  0.01188616 -0.02144169
  0.00831192]"
1202,ChinaTaiwanUpdate051724.txt,"prolifer...
https://treaties.unoda.org/t/npt
https://www.iaea.org/sites/default/files/publications/documents/infcircs...
[33] https://twitter.com/Chinamission2un/status/1635423583274160130
[34] https://conferences.iaea.org/event/357/
[35] https://www.koreatimes dot co.kr/www/nation/2024/05/113_374626.html
[36] https://www.mfa dot gov.cn/web/wj","[ 0.02540586  0.01222516 -0.03518475 ... -0.01747658 -0.02859067
  0.02116503]"
